1026591333,D,EUR/USD,2009-12-27 17:00:20,1.438900,1.439200
1026591339,D,EUR/USD,2009-12-27 17:00:27,1.439000,1.439300
1026591371,D,EUR/USD,2009-12-27 17:01:02,1.439200,1.439500
1026591402,D,EUR/USD,2009-12-27 17:01:32,1.439300,1.439600
1026591459,D,EUR/USD,2009-12-27 17:02:55,1.439400,1.439700
1026591585,D,EUR/USD,2009-12-27 17:08:11,1.439300,1.439600
1026591669,D,EUR/USD,2009-12-27 17:09:42,1.439100,1.439400
1026591678,D,EUR/USD,2009-12-27 17:09:42,1.439000,1.439300
1026591697,D,EUR/USD,2009-12-27 17:09:51,1.439100,1.439400
1026591707,D,EUR/USD,2009-12-27 17:09:52,1.439200,1.439500
1026591741,D,EUR/USD,2009-12-27 17:11:44,1.439100,1.439400
1026591752,D,EUR/USD,2009-12-27 17:12:22,1.439000,1.439300
1026591831,D,EUR/USD,2009-12-27 17:14:39,1.438800,1.439100
1026591841,D,EUR/USD,2009-12-27 17:14:39,1.438900,1.439200
1026591852,D,EUR/USD,2009-12-27 17:14:39,1.438800,1.439100
1026591863,D,EUR/USD,2009-12-27 17:14:40,1.438900,1.439200
1026591872,D,EUR/USD,2009-12-27 17:14:41,1.438800,1.439100
1026591882,D,EUR/USD,2009-12-27 17:14:43,1.438900,1.439200
1026591906,D,EUR/USD,2009-12-27 17:14:46,1.438800,1.439100
1026591929,D,EUR/USD,2009-12-27 17:14:48,1.438700,1.439000
1026591936,D,EUR/USD,2009-12-27 17:14:49,1.438800,1.439100
1026591948,D,EUR/USD,2009-12-27 17:14:50,1.438600,1.438900
1026591962,D,EUR/USD,2009-12-27 17:14:51,1.438500,1.438800
1026591986,D,EUR/USD,2009-12-27 17:14:51,1.438400,1.438700
1026592018,D,EUR/USD,2009-12-27 17:14:53,1.438700,1.439000
1026592034,D,EUR/USD,2009-12-27 17:14:54,1.438500,1.438800
1026592048,D,EUR/USD,2009-12-27 17:14:58,1.438600,1.438900
1026592067,D,EUR/USD,2009-12-27 17:15:01,1.438700,1.439000
1026592104,D,EUR/USD,2009-12-27 17:15:05,1.438800,1.439100
1026592134,D,EUR/USD,2009-12-27 17:15:14,1.438900,1.439200
1026592154,D,EUR/USD,2009-12-27 17:15:49,1.438800,1.439100
1026592180,D,EUR/USD,2009-12-27 17:15:59,1.438900,1.439200
1026592196,D,EUR/USD,2009-12-27 17:16:09,1.439000,1.439300
1026592245,D,EUR/USD,2009-12-27 17:16:32,1.438800,1.439100
1026592261,D,EUR/USD,2009-12-27 17:16:32,1.438900,1.439200
1026592273,D,EUR/USD,2009-12-27 17:16:39,1.438500,1.438800
1026592303,D,EUR/USD,2009-12-27 17:16:42,1.438400,1.438700
1026592312,D,EUR/USD,2009-12-27 17:16:42,1.438300,1.438600
1026592335,D,EUR/USD,2009-12-27 17:16:53,1.438200,1.438500
1026592350,D,EUR/USD,2009-12-27 17:16:57,1.438100,1.438400
1026592362,D,EUR/USD,2009-12-27 17:16:57,1.438000,1.438300
1026592371,D,EUR/USD,2009-12-27 17:16:57,1.437900,1.438200
1026592445,D,EUR/USD,2009-12-27 17:17:29,1.438000,1.438300
1026592493,D,EUR/USD,2009-12-27 17:17:49,1.438100,1.438400
1026592570,D,EUR/USD,2009-12-27 17:18:36,1.438000,1.438300
1026592578,D,EUR/USD,2009-12-27 17:18:47,1.438100,1.438400
1026592634,D,EUR/USD,2009-12-27 17:20:11,1.437800,1.438100
1026592817,D,EUR/USD,2009-12-27 17:22:21,1.437900,1.438200
1026592952,D,EUR/USD,2009-12-27 17:25:25,1.437700,1.438000
1026592961,D,EUR/USD,2009-12-27 17:25:30,1.437900,1.438200
1026593040,D,EUR/USD,2009-12-27 17:26:44,1.437800,1.438100
1026593076,D,EUR/USD,2009-12-27 17:27:27,1.437600,1.437900
1026593098,D,EUR/USD,2009-12-27 17:27:30,1.437500,1.437800
1026593114,D,EUR/USD,2009-12-27 17:27:32,1.437600,1.437900
1026593130,D,EUR/USD,2009-12-27 17:27:32,1.437700,1.438000
1026593170,D,EUR/USD,2009-12-27 17:28:46,1.437600,1.437900
1026593207,D,EUR/USD,2009-12-27 17:30:01,1.437700,1.438000
1026593211,D,EUR/USD,2009-12-27 17:30:02,1.437600,1.437900
1026593423,D,EUR/USD,2009-12-27 17:34:11,1.437500,1.437800
1026593771,D,EUR/USD,2009-12-27 17:38:14,1.437400,1.437700
1026593826,D,EUR/USD,2009-12-27 17:38:23,1.437600,1.437900
1026594344,D,EUR/USD,2009-12-27 17:44:34,1.437500,1.437800
1026594452,D,EUR/USD,2009-12-27 17:46:28,1.437600,1.437900
1026594577,D,EUR/USD,2009-12-27 17:50:19,1.437700,1.438000
1026594657,D,EUR/USD,2009-12-27 17:51:24,1.437600,1.437900
1026594672,D,EUR/USD,2009-12-27 17:51:36,1.437500,1.437800
1026594731,D,EUR/USD,2009-12-27 17:52:47,1.437600,1.437900
1026594752,D,EUR/USD,2009-12-27 17:53:02,1.437500,1.437800
1026594814,D,EUR/USD,2009-12-27 17:54:17,1.437700,1.438000
1026594848,D,EUR/USD,2009-12-27 17:54:43,1.437500,1.437800
1026594869,D,EUR/USD,2009-12-27 17:54:46,1.437600,1.437900
1026594926,D,EUR/USD,2009-12-27 17:55:54,1.437500,1.437800
1026594940,D,EUR/USD,2009-12-27 17:55:57,1.437700,1.438000
1026594957,D,EUR/USD,2009-12-27 17:56:20,1.437500,1.437800
1026594982,D,EUR/USD,2009-12-27 17:56:24,1.437700,1.437900
1026594990,D,EUR/USD,2009-12-27 17:56:24,1.437500,1.437800
1026595154,D,EUR/USD,2009-12-27 17:59:19,1.437400,1.437700
1026595160,D,EUR/USD,2009-12-27 17:59:22,1.437200,1.437500
1026595424,D,EUR/USD,2009-12-27 18:00:56,1.437100,1.437300
1026595477,D,EUR/USD,2009-12-27 18:01:05,1.437000,1.437300
1026595488,D,EUR/USD,2009-12-27 18:01:07,1.437000,1.437200
1026595499,D,EUR/USD,2009-12-27 18:01:07,1.436900,1.437200
1026595570,D,EUR/USD,2009-12-27 18:01:24,1.436800,1.437100
1026595688,D,EUR/USD,2009-12-27 18:01:38,1.436900,1.437100
1026595706,D,EUR/USD,2009-12-27 18:01:38,1.436800,1.437100
1026595801,D,EUR/USD,2009-12-27 18:01:49,1.436800,1.437000
1026595828,D,EUR/USD,2009-12-27 18:01:51,1.436700,1.437000
1026595862,D,EUR/USD,2009-12-27 18:02:00,1.436800,1.437000
1026595921,D,EUR/USD,2009-12-27 18:02:07,1.436700,1.436900
1026596002,D,EUR/USD,2009-12-27 18:02:15,1.436600,1.436800
1026596075,D,EUR/USD,2009-12-27 18:02:21,1.436500,1.436800
1026596221,D,EUR/USD,2009-12-27 18:02:38,1.436600,1.436900
1026596398,D,EUR/USD,2009-12-27 18:03:08,1.436600,1.436800
1026596417,D,EUR/USD,2009-12-27 18:03:10,1.436500,1.436800
1026596548,D,EUR/USD,2009-12-27 18:03:39,1.436400,1.436700
1026596620,D,EUR/USD,2009-12-27 18:03:48,1.436500,1.436800
1026596651,D,EUR/USD,2009-12-27 18:03:50,1.436500,1.436700
1026596666,D,EUR/USD,2009-12-27 18:03:50,1.436700,1.437000
1026596675,D,EUR/USD,2009-12-27 18:03:51,1.436600,1.436900
1026596692,D,EUR/USD,2009-12-27 18:03:56,1.436700,1.437000
1026596715,D,EUR/USD,2009-12-27 18:04:01,1.436600,1.436900
1026596728,D,EUR/USD,2009-12-27 18:04:04,1.436700,1.437000
1026596793,D,EUR/USD,2009-12-27 18:04:16,1.436600,1.436900
1026596853,D,EUR/USD,2009-12-27 18:04:24,1.436700,1.437000
1026596911,D,EUR/USD,2009-12-27 18:04:30,1.436600,1.436900
1026596921,D,EUR/USD,2009-12-27 18:04:31,1.436700,1.437000
1026596954,D,EUR/USD,2009-12-27 18:04:34,1.436800,1.437100
1026597036,D,EUR/USD,2009-12-27 18:04:44,1.436900,1.437200
1026597095,D,EUR/USD,2009-12-27 18:04:57,1.436800,1.437100
1026597166,D,EUR/USD,2009-12-27 18:05:14,1.436700,1.437000
1026597244,D,EUR/USD,2009-12-27 18:05:25,1.436800,1.437100
1026597303,D,EUR/USD,2009-12-27 18:05:31,1.436700,1.437000
1026597320,D,EUR/USD,2009-12-27 18:05:33,1.436800,1.437100
1026597491,D,EUR/USD,2009-12-27 18:06:09,1.436700,1.437000
1026597508,D,EUR/USD,2009-12-27 18:06:13,1.436800,1.437100
1026597537,D,EUR/USD,2009-12-27 18:06:20,1.436700,1.437000
1026597555,D,EUR/USD,2009-12-27 18:06:24,1.436800,1.437100
1026597620,D,EUR/USD,2009-12-27 18:06:42,1.436900,1.437200
1026597685,D,EUR/USD,2009-12-27 18:07:12,1.436800,1.437100
1026597775,D,EUR/USD,2009-12-27 18:07:42,1.436700,1.437000
1026597872,D,EUR/USD,2009-12-27 18:07:57,1.436800,1.437100
1026597886,D,EUR/USD,2009-12-27 18:08:11,1.436700,1.437000
1026597917,D,EUR/USD,2009-12-27 18:08:22,1.436800,1.437100
1026597963,D,EUR/USD,2009-12-27 18:08:31,1.436700,1.437000
1026597979,D,EUR/USD,2009-12-27 18:08:34,1.436800,1.437000
1026597982,D,EUR/USD,2009-12-27 18:08:35,1.436800,1.437100
1026597991,D,EUR/USD,2009-12-27 18:08:37,1.436700,1.437000
1026598017,D,EUR/USD,2009-12-27 18:08:46,1.436600,1.436900
1026598072,D,EUR/USD,2009-12-27 18:08:50,1.436600,1.436800
1026598091,D,EUR/USD,2009-12-27 18:08:51,1.436400,1.436600
1026598192,D,EUR/USD,2009-12-27 18:09:08,1.436300,1.436600
1026598212,D,EUR/USD,2009-12-27 18:09:09,1.436200,1.436500
1026598221,D,EUR/USD,2009-12-27 18:09:13,1.436300,1.436500
1026598239,D,EUR/USD,2009-12-27 18:09:19,1.436400,1.436700
1026598282,D,EUR/USD,2009-12-27 18:09:27,1.436500,1.436800
1026598313,D,EUR/USD,2009-12-27 18:09:34,1.436400,1.436700
1026598323,D,EUR/USD,2009-12-27 18:09:35,1.436500,1.436800
1026598479,D,EUR/USD,2009-12-27 18:10:10,1.436500,1.436700
1026598547,D,EUR/USD,2009-12-27 18:10:32,1.436400,1.436700
1026598563,D,EUR/USD,2009-12-27 18:10:32,1.436400,1.436600
1026598629,D,EUR/USD,2009-12-27 18:10:41,1.436400,1.436700
1026598659,D,EUR/USD,2009-12-27 18:10:46,1.436400,1.436600
1026598664,D,EUR/USD,2009-12-27 18:10:48,1.436400,1.436700
1026598725,D,EUR/USD,2009-12-27 18:10:54,1.436300,1.436500
1026598749,D,EUR/USD,2009-12-27 18:10:54,1.436400,1.436600
1026598814,D,EUR/USD,2009-12-27 18:10:58,1.436400,1.436700
1026598818,D,EUR/USD,2009-12-27 18:11:00,1.436300,1.436500
1026598856,D,EUR/USD,2009-12-27 18:11:01,1.436200,1.436500
1026598864,D,EUR/USD,2009-12-27 18:11:02,1.436300,1.436500
1026598876,D,EUR/USD,2009-12-27 18:11:02,1.436200,1.436400
1026598893,D,EUR/USD,2009-12-27 18:11:03,1.436100,1.436300
1026598962,D,EUR/USD,2009-12-27 18:11:04,1.436000,1.436200
1026599043,D,EUR/USD,2009-12-27 18:11:07,1.436100,1.436300
1026599055,D,EUR/USD,2009-12-27 18:11:08,1.436200,1.436400
1026599071,D,EUR/USD,2009-12-27 18:11:08,1.436000,1.436200
1026599089,D,EUR/USD,2009-12-27 18:11:09,1.436200,1.436500
1026599113,D,EUR/USD,2009-12-27 18:11:09,1.436300,1.436600
1026599141,D,EUR/USD,2009-12-27 18:11:10,1.436300,1.436500
1026599178,D,EUR/USD,2009-12-27 18:11:12,1.436200,1.436400
1026599201,D,EUR/USD,2009-12-27 18:11:14,1.436200,1.436500
1026599207,D,EUR/USD,2009-12-27 18:11:14,1.436200,1.436400
1026599221,D,EUR/USD,2009-12-27 18:11:14,1.436200,1.436500
1026599239,D,EUR/USD,2009-12-27 18:11:15,1.436200,1.436400
1026599290,D,EUR/USD,2009-12-27 18:11:19,1.436200,1.436500
1026599328,D,EUR/USD,2009-12-27 18:11:25,1.436200,1.436400
1026599408,D,EUR/USD,2009-12-27 18:11:52,1.436100,1.436400
1026599446,D,EUR/USD,2009-12-27 18:12:01,1.436200,1.436400
1026599565,D,EUR/USD,2009-12-27 18:12:30,1.436300,1.436500
1026599723,D,EUR/USD,2009-12-27 18:12:56,1.436400,1.436600
1026599771,D,EUR/USD,2009-12-27 18:13:03,1.436300,1.436600
1026599778,D,EUR/USD,2009-12-27 18:13:03,1.436300,1.436500
1026599864,D,EUR/USD,2009-12-27 18:13:24,1.436400,1.436600
1026600109,D,EUR/USD,2009-12-27 18:14:19,1.436500,1.436700
1026600156,D,EUR/USD,2009-12-27 18:14:26,1.436600,1.436800
1026600176,D,EUR/USD,2009-12-27 18:14:26,1.436700,1.436900
1026600201,D,EUR/USD,2009-12-27 18:14:30,1.436600,1.436800
1026600284,D,EUR/USD,2009-12-27 18:14:54,1.436800,1.437000
1026600336,D,EUR/USD,2009-12-27 18:14:57,1.436700,1.436900
1026600549,D,EUR/USD,2009-12-27 18:15:29,1.436800,1.437000
1026600561,D,EUR/USD,2009-12-27 18:15:29,1.436800,1.437100
1026600589,D,EUR/USD,2009-12-27 18:15:31,1.436900,1.437100
1026600640,D,EUR/USD,2009-12-27 18:15:40,1.437000,1.437200
1026600672,D,EUR/USD,2009-12-27 18:15:40,1.437000,1.437300
1026600722,D,EUR/USD,2009-12-27 18:15:48,1.437000,1.437200
1026600727,D,EUR/USD,2009-12-27 18:15:49,1.437000,1.437300
1026600740,D,EUR/USD,2009-12-27 18:15:49,1.437100,1.437300
1026600852,D,EUR/USD,2009-12-27 18:15:59,1.437200,1.437400
1026600882,D,EUR/USD,2009-12-27 18:16:01,1.437100,1.437400
1026600906,D,EUR/USD,2009-12-27 18:16:02,1.437200,1.437400
1026600912,D,EUR/USD,2009-12-27 18:16:03,1.437200,1.437500
1026600931,D,EUR/USD,2009-12-27 18:16:04,1.437300,1.437500
1026600947,D,EUR/USD,2009-12-27 18:16:06,1.437100,1.437400
1026600958,D,EUR/USD,2009-12-27 18:16:06,1.437200,1.437400
1026600994,D,EUR/USD,2009-12-27 18:16:09,1.437300,1.437500
1026601020,D,EUR/USD,2009-12-27 18:16:10,1.437200,1.437400
1026601055,D,EUR/USD,2009-12-27 18:16:14,1.437100,1.437400
1026601082,D,EUR/USD,2009-12-27 18:16:16,1.437100,1.437300
1026601121,D,EUR/USD,2009-12-27 18:16:19,1.437000,1.437300
1026601126,D,EUR/USD,2009-12-27 18:16:19,1.437100,1.437300
1026601143,D,EUR/USD,2009-12-27 18:16:20,1.437100,1.437400
1026601157,D,EUR/USD,2009-12-27 18:16:23,1.437100,1.437300
1026601174,D,EUR/USD,2009-12-27 18:16:26,1.437200,1.437400
1026601256,D,EUR/USD,2009-12-27 18:16:37,1.437100,1.437300
1026601295,D,EUR/USD,2009-12-27 18:16:51,1.437100,1.437400
1026601313,D,EUR/USD,2009-12-27 18:16:53,1.437100,1.437300
1026601336,D,EUR/USD,2009-12-27 18:16:55,1.437000,1.437300
1026601562,D,EUR/USD,2009-12-27 18:18:07,1.437100,1.437300
1026601638,D,EUR/USD,2009-12-27 18:18:30,1.437100,1.437400
1026601661,D,EUR/USD,2009-12-27 18:18:31,1.437100,1.437300
1026601701,D,EUR/USD,2009-12-27 18:18:54,1.437000,1.437300
1026601729,D,EUR/USD,2009-12-27 18:18:59,1.437100,1.437300
1026601755,D,EUR/USD,2009-12-27 18:19:02,1.437100,1.437400
1026602207,D,EUR/USD,2009-12-27 18:21:40,1.437200,1.437400
1026602482,D,EUR/USD,2009-12-27 18:23:11,1.437100,1.437300
1026602559,D,EUR/USD,2009-12-27 18:24:00,1.437200,1.437400
1026602608,D,EUR/USD,2009-12-27 18:24:17,1.437100,1.437300
1026602926,D,EUR/USD,2009-12-27 18:26:19,1.437200,1.437400
1026602937,D,EUR/USD,2009-12-27 18:26:19,1.437100,1.437300
1026603165,D,EUR/USD,2009-12-27 18:27:17,1.437200,1.437400
1026603176,D,EUR/USD,2009-12-27 18:27:17,1.437100,1.437300
1026603847,D,EUR/USD,2009-12-27 18:30:27,1.437200,1.437400
1026603993,D,EUR/USD,2009-12-27 18:30:53,1.437100,1.437300
1026604018,D,EUR/USD,2009-12-27 18:31:02,1.437200,1.437400
1026604143,D,EUR/USD,2009-12-27 18:31:34,1.437100,1.437300
1026604443,D,EUR/USD,2009-12-27 18:32:51,1.437200,1.437400
1026604456,D,EUR/USD,2009-12-27 18:32:56,1.437100,1.437300
1026604467,D,EUR/USD,2009-12-27 18:32:59,1.437200,1.437400
1026606134,D,EUR/USD,2009-12-27 18:39:17,1.437300,1.437500
1026606150,D,EUR/USD,2009-12-27 18:39:17,1.437400,1.437600
1026606196,D,EUR/USD,2009-12-27 18:39:20,1.437300,1.437500
1026606300,D,EUR/USD,2009-12-27 18:39:30,1.437400,1.437600
1026606358,D,EUR/USD,2009-12-27 18:39:34,1.437300,1.437500
1026606774,D,EUR/USD,2009-12-27 18:40:23,1.437200,1.437400
1026606968,D,EUR/USD,2009-12-27 18:40:43,1.437100,1.437300
1026607200,D,EUR/USD,2009-12-27 18:41:11,1.437300,1.437500
1026607212,D,EUR/USD,2009-12-27 18:41:11,1.437400,1.437600
1026607281,D,EUR/USD,2009-12-27 18:41:17,1.437500,1.437700
1026607297,D,EUR/USD,2009-12-27 18:41:21,1.437400,1.437600
1026607530,D,EUR/USD,2009-12-27 18:42:00,1.437300,1.437500
1026607534,D,EUR/USD,2009-12-27 18:42:00,1.437400,1.437600
1026607586,D,EUR/USD,2009-12-27 18:42:15,1.437300,1.437500
1026608236,D,EUR/USD,2009-12-27 18:43:35,1.437400,1.437600
1026608382,D,EUR/USD,2009-12-27 18:43:55,1.437300,1.437500
1026608437,D,EUR/USD,2009-12-27 18:44:10,1.437200,1.437400
1026608474,D,EUR/USD,2009-12-27 18:44:11,1.437100,1.437400
1026608518,D,EUR/USD,2009-12-27 18:44:15,1.437200,1.437400
1026608557,D,EUR/USD,2009-12-27 18:44:20,1.437300,1.437500
1026608797,D,EUR/USD,2009-12-27 18:44:59,1.437400,1.437600
1026609154,D,EUR/USD,2009-12-27 18:45:51,1.437500,1.437700
1026609286,D,EUR/USD,2009-12-27 18:46:06,1.437400,1.437600
1026609601,D,EUR/USD,2009-12-27 18:47:25,1.437500,1.437700
1026609651,D,EUR/USD,2009-12-27 18:47:29,1.437400,1.437600
1026609722,D,EUR/USD,2009-12-27 18:47:46,1.437500,1.437700
1026609802,D,EUR/USD,2009-12-27 18:47:56,1.437400,1.437600
1026609813,D,EUR/USD,2009-12-27 18:47:56,1.437500,1.437700
1026609824,D,EUR/USD,2009-12-27 18:47:57,1.437400,1.437600
1026609859,D,EUR/USD,2009-12-27 18:48:00,1.437500,1.437700
1026609883,D,EUR/USD,2009-12-27 18:48:06,1.437400,1.437600
1026610424,D,EUR/USD,2009-12-27 18:50:01,1.437500,1.437700
1026610450,D,EUR/USD,2009-12-27 18:50:04,1.437400,1.437600
1026610556,D,EUR/USD,2009-12-27 18:50:23,1.437500,1.437700
1026610609,D,EUR/USD,2009-12-27 18:50:28,1.437600,1.437800
1026610961,D,EUR/USD,2009-12-27 18:51:11,1.437500,1.437700
1026610983,D,EUR/USD,2009-12-27 18:51:14,1.437600,1.437800
1026611349,D,EUR/USD,2009-12-27 18:52:43,1.437500,1.437700
1026611527,D,EUR/USD,2009-12-27 18:53:37,1.437400,1.437600
1026611584,D,EUR/USD,2009-12-27 18:53:45,1.437500,1.437700
1026611605,D,EUR/USD,2009-12-27 18:53:46,1.437400,1.437600
1026611955,D,EUR/USD,2009-12-27 18:55:35,1.437500,1.437700
1026611999,D,EUR/USD,2009-12-27 18:55:51,1.437400,1.437600
1026612204,D,EUR/USD,2009-12-27 18:56:22,1.437500,1.437700
1026612315,D,EUR/USD,2009-12-27 18:56:38,1.437600,1.437800
1026612446,D,EUR/USD,2009-12-27 18:57:11,1.437500,1.437700
1026612623,D,EUR/USD,2009-12-27 18:58:20,1.437600,1.437800
1026613260,D,EUR/USD,2009-12-27 18:59:34,1.437500,1.437700
1026613617,D,EUR/USD,2009-12-27 18:59:50,1.437600,1.437800
1026613695,D,EUR/USD,2009-12-27 19:00:00,1.437500,1.437700
1026613780,D,EUR/USD,2009-12-27 19:00:03,1.437400,1.437600
1026613802,D,EUR/USD,2009-12-27 19:00:03,1.437300,1.437500
1026614438,D,EUR/USD,2009-12-27 19:01:00,1.437400,1.437600
1026614449,D,EUR/USD,2009-12-27 19:01:01,1.437300,1.437500
1026614908,D,EUR/USD,2009-12-27 19:01:52,1.437200,1.437400
1026614934,D,EUR/USD,2009-12-27 19:01:52,1.437300,1.437500
1026614948,D,EUR/USD,2009-12-27 19:01:53,1.437200,1.437400
1026615050,D,EUR/USD,2009-12-27 19:02:16,1.437100,1.437300
1026615270,D,EUR/USD,2009-12-27 19:02:52,1.437200,1.437400
1026615942,D,EUR/USD,2009-12-27 19:05:45,1.437300,1.437500
