382592699,EUR/USD,2008-03-02 17:01:29.000,1.519700,1.520000,D
382592826,EUR/USD,2008-03-02 17:02:37.000,1.519600,1.519900,D
382592835,EUR/USD,2008-03-02 17:02:42.000,1.519700,1.520000,D
382593132,EUR/USD,2008-03-02 17:04:45.000,1.519600,1.519900,D
382593139,EUR/USD,2008-03-02 17:04:46.000,1.519700,1.520000,D
382593231,EUR/USD,2008-03-02 17:05:22.000,1.519800,1.520100,D
382593357,EUR/USD,2008-03-02 17:06:42.000,1.519700,1.520000,D
382593361,EUR/USD,2008-03-02 17:06:44.000,1.519800,1.520100,D
382593375,EUR/USD,2008-03-02 17:06:47.000,1.519700,1.520000,D
382593383,EUR/USD,2008-03-02 17:06:48.000,1.519800,1.520100,D
382593393,EUR/USD,2008-03-02 17:06:54.000,1.519700,1.520000,D
382593397,EUR/USD,2008-03-02 17:06:56.000,1.519800,1.520100,D
382593636,EUR/USD,2008-03-02 17:07:58.000,1.519900,1.520200,D
382593656,EUR/USD,2008-03-02 17:08:02.000,1.519800,1.520100,D
382594026,EUR/USD,2008-03-02 17:09:50.000,1.519700,1.520000,D
382594618,EUR/USD,2008-03-02 17:12:32.000,1.519600,1.519900,D
382594633,EUR/USD,2008-03-02 17:12:35.000,1.519700,1.520000,D
382594647,EUR/USD,2008-03-02 17:12:39.000,1.519800,1.520100,D
382594778,EUR/USD,2008-03-02 17:13:09.000,1.519900,1.520200,D
382594836,EUR/USD,2008-03-02 17:13:21.000,1.519700,1.520000,D
382594846,EUR/USD,2008-03-02 17:13:23.000,1.519800,1.520100,D
382594881,EUR/USD,2008-03-02 17:13:34.000,1.519700,1.520000,D
382594891,EUR/USD,2008-03-02 17:13:35.000,1.519800,1.520100,D
382595018,EUR/USD,2008-03-02 17:14:25.000,1.519900,1.520200,D
382595029,EUR/USD,2008-03-02 17:14:29.000,1.519800,1.520100,D
382595558,EUR/USD,2008-03-02 17:16:53.000,1.519700,1.520000,D
382595567,EUR/USD,2008-03-02 17:16:54.000,1.519800,1.520100,D
382595605,EUR/USD,2008-03-02 17:17:03.000,1.519600,1.519900,D
382595621,EUR/USD,2008-03-02 17:17:05.000,1.519700,1.520000,D
382595631,EUR/USD,2008-03-02 17:17:06.000,1.519800,1.520100,D
382595640,EUR/USD,2008-03-02 17:17:08.000,1.519600,1.519900,D
382595660,EUR/USD,2008-03-02 17:17:10.000,1.519800,1.520100,D
382595699,EUR/USD,2008-03-02 17:17:15.000,1.519600,1.519900,D
382595734,EUR/USD,2008-03-02 17:17:18.000,1.519700,1.520000,D
